map_results,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_videos,n_images,n_ad,n_local_results,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,0,0,0,1.6369999999999998,0,0,0,0,0,0,0,0,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444697564807541,0.923008641005499,0,0,0,1.0462658082959004,11.018858166108018,1229
1,0,0,0,1.217,0,0,0,0,0,0,0,0,0.046967792615868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09827965435978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8102827965435978,1,1,0,2.899221373173148,5.793208711301551,1557
1,1,1,0,12.029000000000002,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,-0.3566749439387323,6.917199541210118,1561
1,1,0,1,14.469,0,0,0,0,0,0,0,0,0.7928201099764338,0.0325216025137469,0.1276904948939512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046967792615868,0.0,1,0,1,2.2009952372324126,5.245686335684638,1578
1,1,1,0,37.576,0,0,0,0,0,0,0,0,0.3031736056559309,0.0,0.1386174391201885,0.0,0.0,0.0,0.0,0.0,0.0,0.09827965435978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045404556166534,0.0556716417910447,0,0,0,3.063531099118426,3.8172286925416,1567
1,1,0,1,22.918000000000006,0,0,0,0,0,0,0,0,0.1268578161822465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731421838177535,0,0,0,1.85081423200937,11.166517265752624,1219
1,1,0,1,2.7,0,0,0,0,0,0,0,0,0.3102008484049839,0.0306491852795071,0.0004293847213069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420856252359767,1,1,0,0.4793349566746198,7.205248316140432,1096
1,1,1,0,16.59,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,2.509680559886648,8.39453413727989,1578
1,0,0,0,78.509,0,0,0,0,0,0,0,0,0.0325216025137469,0.0,0.0968342498036134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706441476826396,1,1,0,3.438171984453517,7.329379128589188,1726
1,1,0,1,22.727,0,0,0,0,0,1,0,0,0.1806677140612724,0.0,0.0,0.0,0.0556716417910447,0.1830871956009427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720188531029065,0.0,0.0,0,0,0,3.6361640964419424,6.544574935024894,1620
1,0,0,0,0.272,0,0,0,0,0,0,0,0,0.2329536527886881,0.0,0.130801256873527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556716417910447,0.2562058130400629,0.0,0.0,0.0,0.0,0.0,0.0,0.3243676355066771,0,0,0,1.8910013038777045,5.3214526696001565,1635
1,0,0,0,5.218999999999999,0,0,0,0,0,0,0,0,0.3645875883739198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006755695208171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848703849175176,0,0,0,2.791103756237496,6.683248298620822,1395
1,1,0,1,7.432,0,0,0,0,0,0,0,0,0.0,0.0,0.1490102120974076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509897879025924,0,0,0,4.750170557715764,9.023890304598448,175
1,0,0,0,34.39,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046967792615868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953032207384132,0,0,0,2.997380913799516,6.088561765570781,881
1,1,0,1,6.324000000000002,0,0,0,0,0,0,0,0,0.0943362136684995,0.0,0.0,0.0,0.0720188531029065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336449332285939,0,0,0,5.027630061472117,10.96974605663608,1730
1,1,0,1,12.011,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674783974862532,1,1,0,4.098436180125354,5.318629667859915,792
1,0,0,0,7.215000000000002,0,0,0,0,1,1,0,0,0.255247446975648,0.0,0.0,0.0,0.0,0.0,0.0,0.09827965435978,0.0,0.0,0.0,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.2857266300078555,0.3282246661429694,0,0,0,3.224022557687731,5.302159974265488,1753
1,0,0,0,0.132,0,0,0,0,1,1,0,0,0.2053809897879026,0.0,0.0,0.0,0.0,0.0,0.0,0.09827965435978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681146897093479,0.3282246661429694,0,0,0,2.58851563240702,4.2915957815703605,1753
1,1,1,0,18.09800000000001,0,0,0,0,0,0,0,0,0.0720188531029065,0.0,0.2877690494893949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386174391201885,0.0,0.0,0.1026394344069127,0.0,0.0,0.3006755695208171,1,0,1,2.334083760053417,5.011388343816462,1753
1,1,0,1,1.1980000000000002,0,0,0,0,1,0,0,0,0.3938648860958366,0.09827965435978,0.2562058130400629,0.0,0.0,0.0,0.0,0.0444697564807541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071798900235662,1,0,1,1.7982384353257643,3.351656936102019,463
1,0,0,0,2.18,0,0,0,0,0,0,0,0,0.049432832859316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950567167140684,0,0,0,2.695842657994465,10.769460787461728,99
1,1,1,0,6.707999999999999,0,0,0,0,0,1,0,0,0.1863653165760153,0.0,0.1321328615937054,0.0,0.0,0.0,0.0,0.0,0.4478006019960923,0.0670433542799808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166657865554206,1,1,0,2.419656764579883,5.754697364124307,133
1,0,0,0,34.238,0,0,0,0,0,1,1,0,0.0870717702609756,0.3230086785832967,0.0,0.0,0.0547685839921483,0.0,0.0,0.0,0.0,0.252049861281772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020494748800223,0,0,0,5.16364818402887,11.140174665543611,902
1,0,0,0,13.289,0,1,1,0,1,0,0,0,0.5360867308418269,0.0,0.0,0.0,0.0,0.0,0.0,0.1475910721026803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9722738384863057,5.452706589350228,289
1,1,1,0,95.56,0,0,0,0,0,0,0,0,0.0943362136684995,0.0,0.0,0.0,0.0,0.046967792615868,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261743912018854,0,0,0,1.100277567987171,5.988846122023114,1250
1,0,0,0,1.58,0,0,0,0,0,0,0,0,0.0,0.0,0.0864483477716139,0.0,0.0,0.913551652228386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.03914024490631,8.461171472470266,336
1,1,0,1,13.972,0,0,0,0,0,0,0,0,0.6722230950510607,0.0,0.3277769049489393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.7155981082624912,6.462580057984174,1622
1,1,1,0,13.826,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,3.040849032357114,5.137044718941789,147
1,1,1,0,29.616000000000003,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.3426809279650333,0.0,0.0,0.0,0.0963268050769101,0.0,0.0,0.4507964192653611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.6182713618554243,3.661508257317805,381
1,1,0,1,34.408,0,0,0,0,0,0,0,0,0.0,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674783974862532,1,1,0,2.262908275841147,7.065726935286552,382
1,1,1,0,9.302,0,0,0,0,0,0,0,0,0.0,0.0,0.034228454262848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965771545737152,1,1,0,2.318458442150336,4.827953672486745,382
1,1,0,1,9.2,0,0,0,0,0,0,0,0,0.0498664571877454,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176119402985076,1,1,0,3.3393928974150384,4.233497623614676,463
1,1,1,0,10.762,0,0,0,0,0,0,0,0,0.1055380989787901,0.0,0.0444697564807541,0.0,0.0325216025137469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8174705420267088,1,1,0,2.813550706960951,3.676325988042316,463
1,1,1,0,36.465,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,2.7209664263687565,10.159694089361004,1558
1,0,0,0,31.453000000000007,0,0,0,0,0,0,0,0,0.0,0.0,0.2562058130400629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325216025137469,0.71127258444619,1,1,0,3.738978285414401,7.871360038452966,1726
1,0,0,0,5.5950000000000015,0,0,0,0,0,0,0,0,0.1386174391201885,0.0,0.0498664571877454,0.0,0.046967792615868,0.0,0.4615868028279655,0.0,0.0,0.0,0.0720188531029065,0.0,0.0,0.0,0.0,0.0,0.0,0.0769913589945011,0.1539512961508247,0,0,0,3.9318844545237015,4.878466781852021,1549
1,1,1,0,33.660000000000004,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0720188531029065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279811468970934,1,1,0,2.051042067158138,5.190019206902868,1587
1,1,1,0,1.132,0,0,0,0,0,0,0,0,0.0325216025137469,0.0,0.0,0.0,0.0444697564807541,0.0,0.0,0.0,0.0,0.0,0.2053809897879026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176276512175963,1,0,1,3.178595350366177,3.8255932774297583,463
1,1,0,1,8.737,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5.703782474656201,7.805726834702178,720
1,1,0,1,4.968999999999999,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,-0.352398387171472,6.222754823557961,1226
1,1,1,0,9.811,0,0,0,0,0,0,0,0,0.079489395129615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205106048703848,0,0,0,0.2183319943169877,5.71195234353944,1453
1,0,0,0,21.989,0,0,0,0,0,0,0,0,0.2523487824037706,0.0,0.0769913589945011,0.0720188531029065,0.2562058130400629,0.0,0.0,0.0,0.0,0.0556716417910447,0.0,0.0,0.0,0.0,0.0498664571877454,0.0,0.0,0.0,0.0,0,0,0,1.1622128700777044,12.468367134486488,1139
0,0,0,0,17.62,0,1,0,0,0,0,0,0,0.7369699646643111,0.0,0.0506183745583038,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.50585359617753,4.208610308350444,616
0,1,1,0,26.456000000000003,0,1,0,0,0,0,0,0,0.5215602915194347,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3574370583038869,1,0,1,5.703782474656201,7.855575685186871,622
0,0,0,0,23.659,0,0,0,0,0,0,0,0,0.5195229681978799,0.0,0.0350485865724381,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355681316254417,0,0,0,2.061022956155818,8.345883026113835,626
0,0,0,0,104.613,0,0,0,0,0,0,0,1,0.1050019308088953,0.0,0.2576096585875565,0.0,0.3291461281602799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721929445971423,0,0,0,4.567187905660213,6.565355106817989,626
0,0,0,0,7.942,0,0,0,0,0,0,0,0,0.3200088339222616,0.0,0.3139189487632509,0.0,0.1509496466431095,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,1,0,1,2.353563337758675,4.4511444983489845,626
0,0,0,0,119.914,0,0,0,0,0,0,0,1,0.6145707925402633,0.0,0.1112940962678599,0.0,0.0,0.0,0.0,0.0,0.0,0.089612248143016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845228630488607,0,0,0,2.07216513270906,5.368906296988325,626
0,1,1,0,22.313,0,0,0,0,0,1,0,0,0.17930101590106,0.0,0.3921488515901061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.3594743816254416,1,1,0,2.8683533442241607,5.051418887879212,632
0,1,0,1,22.00500000000001,0,1,0,0,0,0,0,0,0.0391287544169611,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258226590106008,1,1,0,2.0861688624292625,5.938575242932005,642
0,0,0,0,12.171,0,0,0,0,0,0,0,1,0.0959705007369377,0.0,0.0148203340421711,0.0,0.0680430088813231,0.0002882486988017,0.0,0.0,0.0,0.02696484997471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936900728235867,0,0,0,0.3674170404706346,8.123404547298264,643
0,0,0,0,7.132999999999999,0,0,0,0,0,0,0,1,0.0959705007369377,0.0,0.0303803251227773,0.0,0.1065867547003573,0.0001250890579706,0.0,0.0,0.0,0.0340840489696467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326302965698409,0,0,0,1.806976435032916,11.34523330678144,643
0,1,1,0,47.75899999999999,0,1,0,0,0,0,0,0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.1041243374558303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316088780918729,1,1,0,2.595851543739727,5.180957366399514,687
0,0,0,0,2.382,0,0,0,0,0,0,0,0,0.3200088339222616,0.0,0.5290415194346288,0.0,0.0,0.0,0.119694125441696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8833542316278902,10.68423863659053,713
0,0,0,0,6.367999999999999,0,0,0,0,0,0,0,0,0.4397029593639576,0.0,0.3886925795053004,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.0456646423022,10.385048420124791,713
0,0,0,0,0.531,0,0,0,0,0,0,0,0,0.4994092314487633,0.0,0.1286826413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388968639575971,0,0,0,2.586635579211777,10.379679680958946,713
0,1,0,1,5.825,0,1,1,0,0,0,0,0,0.4393025290076924,0.0,0.0408294527772774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384560961177287,0.4814119220973012,1,1,0,3.249676574020913,4.047340302375776,739
0,0,0,0,3.181,0,0,0,0,0,1,0,1,0.4293551098289531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321479681075801,0.0,0.1484735252027349,0.0,0.0,0.0,0.0,0.0,0.2615110283261022,0.1050019308088953,0,0,0,3.3526371910467785,3.820346216856242,764
0,1,1,0,9.648,0,0,0,0,0,1,0,0,0.0,0.0703842756183745,0.2657409452296819,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617877650176679,1,1,0,2.350994232201733,5.003536826146894,777
0,1,1,0,15.606000000000002,0,0,0,0,0,0,1,1,0.5934081968225109,0.0232334966412444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317692812768321,0.0,0.0,0.0,0.3515890252594126,1,1,0,3.1357550514738186,4.421283404869408,779
0,0,0,0,5.524,0,0,0,0,0,0,0,0,0.0,0.0,0.0330112632508833,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006846289752651,1,1,0,2.674769146533548,9.313357052998352,810
0,1,1,0,11.646,0,0,0,0,0,0,0,0,0.0391287544169611,0.0,0.0,0.0,0.2417789310954064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190923144876326,0,0,0,3.576158584049818,5.310033464249601,832
0,0,0,0,33.063,0,0,0,0,0,1,0,0,0.0856669611307419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914333038869258,1,1,0,2.5974910105351463,4.739727302378084,859
0,0,0,0,3.052,0,1,0,0,0,0,0,0,0.4035096302819771,0.0307744997309066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657158699871161,0,0,0,0.9266370239282992,2.928256108429077,869
0,1,1,0,5.553999999999999,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687444787985866,0,0,0,1.4511453334395072,6.869940217437576,869
0,1,1,0,41.325,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1665028710247349,0.0,0.0,0.0,0.0391287544169611,0.0993153710247349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695053003533569,0,0,0,3.0482298425117453,10.631872404266426,877
0,0,0,0,106.216,0,1,0,0,0,0,1,0,0.0,0.0,0.0928748785490661,0.0,0.0,0.0,0.0,0.0,0.1760498758501565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310752456007773,1,1,0,4.0862955893084285,5.089772976973754,878
0,0,0,0,3.953,0,0,0,0,0,1,0,0,0.0350485865724381,0.0,0.5507011925795053,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974271201413427,0.2855675795053003,0,0,0,2.773837941640213,7.83023164034337,885
0,1,1,0,6.154000000000001,0,0,0,0,0,0,0,0,0.1762643551236748,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731172703180214,1,1,0,2.8987807474775407,6.449711840655116,885
0,1,1,0,17.395,0,0,0,0,0,1,0,0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945671378091874,0,0,0,3.156745069401694,12.061389803112132,922
0,1,1,0,11.419,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336958922261483,0,0,0,4.313426543181625,9.568230457331452,922
0,0,0,0,4.4940000000000015,0,1,0,0,0,0,0,0,0.3448664545808252,0.0,0.0323907719772045,0.331632069210171,0.0,0.0,0.0,0.0,0.0,0.0,0.0405499736799944,0.1009658297667818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.5692407226826872,10.918146420261134,943
0,0,0,0,63.52500000000001,0,0,0,0,0,0,0,0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687444787985866,1,0,1,2.342766882626877,3.919375906473329,975
0,1,0,1,6.091,0,1,0,0,0,0,0,0,0.4241331713780918,0.0,0.0391287544169611,0.1443518109540635,0.0506183745583038,0.0,0.0,0.0,0.0330112632508833,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1081677028837795,5.201608208630003,1008
0,0,0,0,8.391,0,0,0,0,0,1,0,1,0.0,0.0,0.0235104377257342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976489562274266,0,0,0,1.7190095488633916,5.192206569499506,1026
0,0,0,0,3.3080000000000003,0,0,0,0,0,0,0,1,0.1298582559116824,0.0,0.6849260613770075,0.0,0.0,0.0,0.0,0.0,0.0,0.18521568271131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9090979616452883,5.236505790580149,1026
0,1,1,0,4.128,0,0,0,0,0,0,0,0,0.351264355123675,0.0,0.1071886042402825,0.0,0.0,0.0,0.2417789310954063,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,1,1,0,2.6774535271247424,3.507956918233689,1026
0,0,0,0,1.0730000000000002,0,0,0,0,0,0,0,0,0.5844491046943057,0.1138635263752218,0.0385804161961606,0.0,0.080729149862881,0.0,0.0,0.0,0.0,0.1366478464268429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457299564445878,0,0,0,1.4611698957649977,4.409459392075121,1026
0,0,0,0,3.556,0,1,1,0,0,1,0,0,0.5901536244226802,0.3727603262471747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5131472521158142,6.369770837373373,1033
0,1,1,0,28.367,0,0,0,0,0,0,0,0,0.0,0.0690757508833922,0.1054328621908126,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0836296378091872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540635,1,1,0,2.976192611679374,5.086632908322721,1048
0,1,0,1,5.904000000000001,0,1,0,0,0,0,0,0,0.0330112632508833,0.0,0.5507011925795053,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.1443518109540635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328069787985865,1,1,0,2.7591234712862107,4.8212730094459975,1083
0,1,1,0,7.252000000000002,0,0,0,0,0,1,0,0,0.0,0.0,0.0370378038176471,0.0,0.0760009937476707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003881826839468,0.8865730197507352,1,1,0,2.549601408719812,5.119220604509697,1114
0,1,0,1,3.3760000000000003,0,0,0,0,0,1,0,1,0.000282110402821,2.1700800217008022e-05,0.0620642886206427,1.0850400108504011e-05,9.765360097653612e-05,0.0004611420046113,5.425200054252006e-06,0.0,0.0002061576020615,0.0127166689271662,0.0,7.595280075952808e-05,0.0,2.170080021700803e-05,0.0,0.0,0.0001247796012477,0.0,0.9234395768343964,1,0,0,2.7804948859983787,10.647963006871835,1114
0,0,0,0,8.715,0,0,0,0,0,0,0,0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713173586572438,1,1,0,2.647663051087115,10.980943771417838,1117
0,1,0,1,8.573,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.2778736121654704,7.62059674763645,1121
