map_results,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_videos,n_images,n_ad,n_local_results,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
0,1,0,1,7.814,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235104377257342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976489562274266,1,1,0,3.548524836141288,5.818544655826407,1121
0,0,0,0,185.051,0,1,0,0,0,0,0,0,0.2775011042402828,0.0,0.4643606448763251,0.0,0.1003312720848056,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0680598498233214,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.4743690867553756,11.07838472787352,1121
0,0,0,0,300.0,0,1,0,0,0,0,0,0,0.219202738515901,0.0,0.4994092314487632,0.0,0.119694125441696,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.868410134978641,9.22950220577276,1121
0,1,0,1,8.809000000000003,0,1,0,0,0,0,0,0,0.0741773409893992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4504472173144877,0.0,0.0,0.0690757508833922,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.1949701855123674,0,0,0,2.002830439307996,5.04024587493254,1144
0,0,0,0,6.0950000000000015,0,1,0,0,0,0,0,0,0.0741773409893992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4504472173144877,0.0,0.0,0.0690757508833922,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.1949701855123674,1,0,1,2.175773926127659,4.514424572681346,1144
0,0,0,0,2.742,0,0,0,0,0,1,0,0,0.3746023390474446,0.0,0.0,0.0405499736799944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524569152953563,0.0,1,1,0,3.805150235779323,7.354781948063856,1172
0,1,1,0,14.967,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2.9503164100235084,3.5913217505191306,1172
0,0,0,0,0.528,0,1,0,0,0,0,0,0,0.1324757067137808,0.0,0.133342535335689,0.1443518109540636,0.0,0.0,0.0,0.0,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897471289752649,1,1,0,2.6338294020709547,10.6967730568146,1178
0,0,0,0,17.880000000000006,0,0,0,0,0,1,0,0,0.0,0.0,0.0342102854004073,0.0,0.0,0.0,0.0,0.0,0.0,0.0323907719772045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933398942622388,0,0,0,3.744030298578784,7.353594281228575,1187
0,0,0,0,1.149,0,1,0,0,0,0,0,0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648735644876325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2848151921700368,2.908975409627709,1191
0,1,1,0,10.197,0,0,0,0,0,0,0,1,0.0,0.0,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660461576902984,1,0,1,1.773934884315503,2.861343370515339,1197
0,1,1,0,48.34500000000001,0,1,0,0,0,0,0,0,0.0419073862729213,0.0,0.3969463843274536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611462293996251,1,0,1,0.8316039237069612,3.938918068890791,1226
0,1,0,1,7.9780000000000015,0,0,0,0,0,0,0,0,0.0974271201413427,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.8304328621908128,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.3871341514234409,5.086274474304731,1226
0,1,1,0,2.051,0,1,0,0,0,0,0,0,0.1871742491166077,0.0,0.0680598498233214,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135103798586573,0,0,0,2.1100919808785945,7.428386668696848,1226
0,0,0,0,7.07,0,1,0,0,0,0,0,0,0.0506183745583038,0.0,0.0312555212014134,0.0,0.1800739840989399,0.0,0.0,0.0,0.7030035335689047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7307896880717,7.107442672980002,1237
0,0,0,0,10.362,1,0,0,1,0,0,0,0,0.0235104377257342,0.4018865138677509,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0402460077686663,0.5004031983281467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7696842615761976,2.29576186764592,1253
0,0,0,0,100.654,0,1,0,0,0,0,1,0,0.0319119978223624,0.0,0.2412587599207936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268292422568439,1,1,0,1.968370306414048,6.0353259180406615,1264
0,1,1,0,5.872000000000001,0,0,0,0,0,0,0,1,0.3175726324875633,0.0,0.0235104377257342,0.0,0.3291461281602799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.2958169593167207,1,1,0,3.044093774431869,3.1490111448952147,1275
0,0,0,0,12.666,0,0,1,0,0,0,0,0,0.0,0.4114383390500419,0.5143618108715899,0.0,0.0,0.0402460077686663,0.0,0.0,0.0,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.445506220751737,11.816546179722248,1310
0,1,1,0,14.105,0,0,0,0,0,0,0,0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964951413427562,0,0,0,2.718792297634112,5.382143676592892,1319
0,1,1,0,8.357000000000001,0,0,0,0,0,0,0,0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964951413427562,1,1,0,2.64652934445396,3.824524236955309,1319
0,0,0,0,11.232,0,0,0,0,0,0,0,0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964951413427562,1,1,0,2.123099511019299,3.126541213665405,1319
0,1,0,1,14.164,0,0,0,0,0,0,0,1,0.5035549599073212,0.0,0.2166708311564408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235104377257342,0.2562637712105036,1,1,0,2.45933239866857,4.522777218616657,1319
0,1,1,0,12.088,0,0,0,0,0,0,0,0,0.0391287544169611,0.0,0.4569015017667844,0.0,0.0,0.0,0.0,0.0,0.0,0.0642667844522968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397029593639576,1,0,1,1.947765569554773,3.308497126373235,1368
0,1,1,0,13.262,0,0,1,0,0,0,0,0,0.0,0.0370860493301451,0.0600609256772249,0.0,0.0,0.0,0.2532411805168856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427233122604736,0.0880146745717185,1,1,0,2.511223958105374,8.766433870965809,1368
0,1,0,1,9.367,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713173586572438,1,1,0,5.261627448230205,6.605277623042607,1379
0,1,1,0,2.62,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1.983481150533925,9.323457695662178,1392
0,0,0,0,0.984,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687444787985866,0,0,0,0.1789826555284401,3.795938526407344,1409
0,0,0,0,2.4450000000000003,0,0,0,0,0,0,0,0,0.3200088339222616,0.18007398409894,0.0663041077738515,0.0,0.0,0.0897471289752649,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.2417789310954064,0.0,0.0,0,0,0,0.23031775506221,2.5181802265509257,1409
0,0,0,0,12.287,0,1,0,0,0,0,0,0,0.3706272084805654,0.0,0.2417789310954064,0.0,0.0,0.0391287544169611,0.0312555212014134,0.0,0.0,0.0,0.18007398409894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371356007067137,0,0,0,0.2199384203652614,6.10062607973941,1409
0,0,0,0,2.5620000000000003,0,0,0,0,0,0,0,0,0.1041243374558303,0.0330112632508833,0.0818738957597173,0.0,0.0,0.18007398409894,0.0,0.0,0.2417789310954064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0,0,0,0.4971322966339881,8.613808519144357,1409
0,1,0,1,1.4300000000000002,0,1,0,0,0,0,0,0,0.1286826413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279814487632508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041243374558303,0.0,0,0,0,-0.028399474521698,2.972975286431375,1409
0,1,1,0,1.0470000000000002,0,1,0,0,0,0,0,0,0.0,0.0,0.0391287544169611,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.1443518109540635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890845848056538,0.2473608657243815,0,0,0,1.0848513734180727,7.149266703334509,1416
0,1,1,0,13.983,0,0,0,0,0,1,0,1,0.1070974263453194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556584058333143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8372441678213662,1,1,0,3.05480274713098,6.084629245193314,1437
0,1,1,0,6.5950000000000015,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1.0811269743270904,5.258546902309315,1447
0,1,1,0,8.847999999999999,0,1,0,0,1,0,0,0,0.3150839082146877,0.0,0.0,0.0710297851058161,0.0,0.0,0.5025686188169676,0.1113176878625285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.953398720537913,4.618116025821058,1448
0,0,0,0,116.331,0,1,0,0,1,0,0,0,0.3150839082146877,0.0,0.0,0.0710297851058161,0.0,0.0,0.5025686188169676,0.1113176878625285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.180191444779979,3.181547719602201,1448
0,0,0,0,156.488,0,1,0,0,0,0,0,0,0.1588228798586572,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.741861749116608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642667844522968,0,0,0,3.417005111867669,5.707445756637935,1458
0,0,0,0,3.3270000000000004,0,1,0,0,1,0,0,0,0.1983968476735398,0.380389722552089,0.0,0.0,0.0,0.0,0.0,0.0494872071683039,0.0382543452445211,0.1617888373097268,0.0,0.0,0.0305570549498002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6530306746814367,2.8037239511704923,1463
0,0,0,0,16.976000000000006,0,0,0,0,0,0,0,0,0.2521698321554769,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148189045936397,1,1,0,2.8310934516123445,7.485893884009279,1489
0,1,0,1,12.251,0,1,0,0,0,0,0,0,0.0513417815877748,0.0,0.300296103035574,1.5529879488135185e-05,0.0108657390151985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374808464819646,0,0,0,4.212320171927504,7.628700002939585,1524
0,1,0,1,9.496,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.1443518109540635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205996024734983,0,0,0,1.7737652058557765,10.798411982011158,1549
0,0,0,0,10.213,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848774293286219,0,0,0,1.420212579323351,4.762267947472443,1549
0,1,1,0,12.287,0,0,0,0,0,0,0,0,0.0690757508833922,0.1800739840989399,0.0680598498233214,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974271201413427,0.4097559628975266,0,0,0,0.1963888140053901,5.143807455538316,1557
0,1,1,0,17.128,0,1,0,0,0,0,0,0,0.0350485865724381,0.0,0.0642667844522968,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806757950530036,0,0,0,3.429266401589748,11.621120818675047,1561
0,0,0,0,20.786,0,1,0,0,0,0,0,0,0.6811411480250412,0.0346470617130318,0.0308974505919146,0.0,0.0,0.0963109721153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682844028184849,0.0386804861941174,0,0,0,-0.6772738314036552,6.9151111580450815,1564
0,0,0,0,21.403,0,1,0,0,0,0,0,0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.1509496466431095,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.6835633833922263,1,0,0,2.667228206581955,8.722040461924509,1567
0,1,0,1,28.279000000000003,0,1,0,0,0,1,0,0,0.1020870141342756,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731172703180214,1,1,0,2.60638654732571,11.2899257533106,1578
0,0,0,0,28.284,0,0,0,0,0,1,0,0,0.18105675795053,0.0312555212014134,0.0,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.3244257950530035,1,0,1,3.342119479724244,4.529508700064178,1578
0,0,0,0,300.0,0,0,0,0,0,0,0,0,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.1394600265017667,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.2923973056537102,0,0,0,4.290103213323231,8.295411961720395,1578
0,0,0,0,0.2,0,1,0,0,0,0,0,0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608712455830388,0,0,0,2.284930157755325,5.276838334870913,1606
0,1,0,1,18.295,0,0,0,0,0,0,0,0,0.0690757508833922,0.0974271201413427,0.0506183745583038,0.0,0.0,0.4628699204946996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.778651600004989,7.533058748945329,1620
0,0,0,0,14.579,0,1,0,0,0,0,0,0,0.0391287544169611,0.0,0.0690757508833922,0.0,0.0680598498233214,0.0,0.0,0.0,0.1443518109540636,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506183745583038,0.5000828180212016,0,0,0,2.965582296603108,5.768486607079466,1635
0,1,0,1,17.102,0,1,0,0,0,0,0,0,0.6485080695779369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326330784471042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188588519749589,1,0,1,3.951897351071008,4.980835662857737,1659
0,0,0,0,5.542999999999999,0,1,0,0,0,0,0,0,0.3200088339222616,0.0,0.3455609540636042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.2953014575971731,1,0,1,2.787107808338984,7.663796973790583,1720
0,1,1,0,61.00400000000001,0,0,0,0,0,1,0,0,0.0312555212014134,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336958922261483,1,0,1,2.775272617368939,5.623320512441094,1726
0,1,1,0,300.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687444787985866,1,0,1,2.3218974040264184,6.919509921679306,1730
0,0,0,0,21.643,0,0,0,0,0,0,0,0,0.2768275176678444,0.0391287544169611,0.0642667844522968,0.0,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119694125441696,0.0,0.0,0.0,0.0,1,1,0,3.758428837386141,6.771896608918524,1743
0,0,0,0,29.335,0,0,0,0,0,0,0,0,0.0391287544169611,0.0506183745583038,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.4643606448763251,0.0974271201413427,0,0,0,1.9761621922258343,4.062509838702082,1753
0,0,0,0,20.443,0,0,0,0,0,1,0,0,0.2134275618374558,0.0721400176678444,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0663041077738515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975099381625443,0.0,0,0,0,-2.0249533563957662,3.2629309870643715,1753
0,1,0,1,10.32,0,0,0,0,0,1,0,0,0.0405499736799944,0.0,0.0524569152953562,0.0323907719772045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518246629894949,0.0,0.0,0.1351761151671892,0.0,0.0,0.0715846932002837,1,1,0,2.9500024218478167,4.470563930190778,1753
0,1,0,1,9.117,0,0,0,0,0,0,0,0,0.3376249957913875,0.0,0.0477222989124945,0.0,0.0,0.0,0.0,0.0,0.0,0.5362715060098988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402612706642873,1,1,0,1.2357621268153434,4.221872553774939,99
0,1,0,1,8.302000000000001,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.8833542316278902,7.88909827500532,99
0,1,0,1,7.729,0,1,0,0,0,0,0,0,0.3438659452296819,0.0,0.531338339222615,0.0,0.0506183745583038,0.0,0.0,0.0,0.0391287544169611,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4322232930082908,4.653846057912128,133
0,1,1,0,45.544,0,0,0,0,0,0,0,0,0.1463449522806856,0.0,0.2505607305518046,0.0,0.518246629894949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524569152953562,0.0,0.0,1,1,0,3.762803480779296,4.805110614870499,269
0,1,1,0,7.187,0,1,1,0,1,0,0,0,0.4692072718181889,0.0,0.0,0.0,0.0,0.137858297982047,0.0,0.2042562167483066,0.0,0.0,0.0909367895563315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3630257341805363,2.7353410613381137,289
0,1,0,1,15.18,0,1,0,0,0,0,0,0,0.555848465497574,0.0,0.0386804861941173,0.0,0.0,0.0991818534103995,0.0,0.0,0.0,0.0,0.0,0.0,0.0963109721153374,0.0,0.0,0.0,0.0,0.0,0.1753311610695397,1,1,0,2.2722289729791467,6.17210343901508,324
0,1,1,0,9.836,0,0,0,0,0,0,0,0,0.2513181492109038,0.0635491391678622,0.0,0.0,0.0,0.685132711621234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.071157322092138,3.6270838344470593,336
0,1,1,0,2.162,0,0,0,0,0,0,0,1,0.5023593675869056,0.0,0.1676240911946863,0.0,0.0,0.0,0.0,0.0,0.0,0.2893174503442882,0.0,0.0,0.0406990908741199,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1878474155236223,7.246664543636768,364
0,1,0,1,7.616,0,0,0,0,0,0,0,1,0.5023593675869056,0.0,0.1676240911946863,0.0,0.0,0.0,0.0,0.0,0.0,0.2893174503442882,0.0,0.0,0.0406990908741199,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7710337192170165,4.252515720512165,364
0,1,1,0,49.913,0,1,0,0,1,1,0,0,0.0,0.0512343721882792,0.0785610844994386,0.0,0.0,0.0,0.0,0.1072074310833854,0.0,0.0,0.7086007592181596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1219242987917504,4.7743473998319725,381
0,1,1,0,18.872,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369172792407182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630827207592818,0,0,0,0.6032224730319583,5.464293562805855,382
0,1,0,1,5.542000000000002,0,0,0,0,0,0,0,0,0.0312555212014134,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8646201413427562,0,0,0,0.0620353909194527,8.068481902821942,382
0,1,0,1,6.037999999999999,0,0,0,0,0,1,1,0,0.0319119978223624,0.0,0.0779786399372327,0.0,0.022096616655725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680127455846798,1,1,0,2.922085733385692,4.560957031311766,463
0,1,1,0,16.669,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.9687444787985866,1,0,1,2.2192034840549946,5.0777081012166,463
0,1,0,1,9.047,0,1,0,0,0,0,0,0,0.4218529151943463,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.3706272084805654,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0642667844522968,1,0,1,1.7637028714455298,4.086513983106912,463
0,1,0,1,1.847,0,1,0,0,0,0,0,0,0.3583959899749374,0.2972431077694236,0.0,0.0,0.0,0.0,0.0515926179084074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544907723855092,0.2382775119617225,1,1,0,3.331275507357112,8.64667640119419,463
0,1,0,1,1.351,0,1,0,0,0,0,0,0,0.3583959899749374,0.2972431077694236,0.0,0.0,0.0,0.0,0.0515926179084074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544907723855092,0.2382775119617225,1,0,1,0.6135627012171029,3.507567387613156,463
0,1,0,1,6.4460000000000015,0,1,0,0,0,0,0,0,0.6615461897824887,0.0921083036117948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637765610086903,0.1825689455970261,1,0,1,0.3008450589780618,4.097074166792967,463
0,1,0,1,24.013,0,0,0,0,0,0,0,1,0.0560823127836842,0.0,0.0,0.0,0.2341412089995963,0.0,0.0765320479097593,0.0,0.0,0.0,0.4344788773749954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599336897610629,0,0,0,1.7545766781003391,7.267167373504086,463
0,0,0,0,5.604,0,1,0,0,0,0,0,0,0.1676488853402278,0.0,0.4480691481946188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261853161476749,1,1,0,2.545060572607748,7.547426258029661,468
0,0,0,0,6.8690000000000015,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949381625441696,1,1,0,2.124534403050737,5.222801480671836,489
0,0,0,0,10.421,0,0,0,0,0,0,0,0,0.2516246918687835,0.0690041543845132,0.1874069860313849,0.0,0.0343555532571408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526796642016169,0.4049289502565606,0,0,0,1.9270185352317448,3.5853783198457405,489
0,0,0,0,29.413,0,0,0,0,0,0,0,0,0.2500328306907006,0.0,0.1209140064291056,0.3309333622624058,0.0,0.0,0.0,0.0,0.0,0.0404645399992006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.575766745482292,8.809412256135795,607
