scholarly_articles,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Finance and Banking,Sports,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
0,1,1,0,8.453000000000001,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6616507838810348,4.184170031492801,1047
0,0,0,0,9.869,0,0,1,1,0,0,0,0,0,0,0,0.3885846753884104,0.0,0.0,0.0,0.0,0.2158437834975655,0.0,0.0,0.2906071211788559,0.104964419935168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.329232214160064,4.521016539974663,1047
0,1,1,0,12.992,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.0690757508833922,0.5000828180212015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334143109540635,0.0,0.0,0.0,0.0,0,0,0,3.042234107205411,7.391375159889638,1050
0,1,1,0,24.321,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3438659452296819,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.4056757950530035,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0,0,0,1.227884624372249,6.800626534261662,1052
0,0,0,0,4.599,0,0,1,1,0,0,1,0,0,0,0,0.1831437021348038,0.0,0.5203988066794952,0.0592010951686017,0.0,0.0,0.0409913342201443,0.113946610530666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823184512662886,0.0,0.0,0,0,0,0.2715526905218972,2.958393787898624,1053
0,1,1,0,16.971,0,0,1,1,1,0,0,1,0,0,0,0.0437615007471626,0.0349560964766033,0.0,0.0,0.0,0.0,0.0,0.0,0.1830548454423079,0.7126634804193992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.312634428847048,10.677814547864372,1088
0,1,1,0,55.033,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8628643992932864,0.0,0.0330112632508833,0.1041243374558303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.552876776227268,8.481824218777273,1089
0,1,1,0,11.749,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2177077532837629,0.0,0.0,0.5588129319663272,0.0,0.0,0.0415866880670836,0.1818926266828261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9951320934819585,9.956442033888276,1103
0,1,1,0,8.115,0,0,0,1,0,0,0,0,0,0,0,0.0,0.3635697996780541,0.0828843230191378,0.0,0.1461332945805759,0.2809258182793777,0.0,0.0,0.0,0.0565585315685923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.451379607775825,8.16829478878982,1103
0,1,1,0,19.72300000000001,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0735497395918633,0.2104490812014805,0.0,0.1156015591732451,0.4768515182285697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,9.75667984696413,1103
0,1,1,0,11.645,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.2491497349823321,0.0,0.0,0.0,0.0,0.0,0.0,0.0818738957597173,0.0350485865724381,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,1,1,0,2.584978203512216,5.982681085198373,1117
0,1,1,0,6.642,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.2491497349823321,0.0,0.0,0.0,0.0,0.0,0.0,0.0818738957597173,0.0350485865724381,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,1,1,0,2.4548769033363045,4.28310368667448,1117
0,1,1,0,16.005000000000006,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8979129858657244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.9617617539828376,8.819962083318458,1129
0,1,1,0,65.98100000000001,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7467843819376102,0.0,0.0,0.2190053326619825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3364066414695563,11.674656186413634,1151
0,1,1,0,11.558000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0,0.0330112632508833,0.1443518109540635,0.6978412102473499,0.0,0.0,0.0350485865724381,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.187398683184928,8.540963427528673,1168
0,1,1,0,3.631,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0,0.0330112632508833,0.1443518109540635,0.6978412102473499,0.0,0.0,0.0350485865724381,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.447377837895586,5.835357371256638,1168
0,1,0,1,39.765,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0,0.0330112632508833,0.1443518109540635,0.6978412102473499,0.0,0.0,0.0350485865724381,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2895080924321989,2.2789069656394685,1168
0,0,0,0,98.419,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337285859346853,0.2246847259982311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.226418993155766,10.08598317751267,1168
0,1,1,0,11.914,0,0,0,1,0,0,0,1,0,0,0,0.0,0.171279766779128,0.241953552360051,0.0,0.4632185790559796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.962334670375562,3.9501662152061856,1171
0,1,1,0,9.051,0,0,0,1,0,0,0,0,0,0,0,0.0415866880670836,0.0,0.0,0.0,0.0,0.09714697500737,0.0,0.0,0.3102820269252185,0.5509843100003277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.8698843590599994,4.514665441562252,1223
0,1,1,0,21.042,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2827971499514196,0.0,0.0,0.2059483968476735,0.4889074813775236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.385086314505789,12.03528558789429,1228
0,1,1,0,7.524000000000001,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2827971499514196,0.0,0.0,0.2059483968476735,0.4889074813775236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.046520440386096,3.996988958630739,1228
0,1,1,0,11.181,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.2827971499514196,0.0,0.0,0.2059483968476735,0.4889074813775236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.018097911438784,4.472312851849381,1228
0,1,1,0,15.071000000000002,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0229652968847075,0.0,0.0,0.524640543179196,0.0,0.0,0.3898941599360966,0.0116435164640098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.519630085846386,9.467808979941848,1253
0,0,0,0,4.146,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0330112632508833,0.18007398409894,0.0,0.0856669611307419,0.7012477915194347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3030849680356966,2.4072153420721287,1328
0,1,1,0,14.38,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0312555212014134,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2261359208306395,3.654805473780185,1328
0,1,1,0,2.887,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1665028710247349,0.0,0.0,0.708701413427562,0.0,0.0,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.2369889581362627,6.788712700434535,1328
0,0,0,0,78.37899999999999,0,0,0,0,0,0,0,0,0,0,0,0.1800739840989399,0.0,0.0,0.0,0.0,0.7362963780918729,0.0,0.0,0.0,0.0836296378091872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0942695392339727,5.068079963257537,1328
0,1,1,0,14.907000000000002,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8757312719054015,0.0,0.0,0.0,0.0871826787644534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.1049453585273072,6.183497132197139,1373
0,0,0,0,46.898,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0312555212014134,0.3243098498233215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643606448763252,0.0,0.18007398409894,0.0,0.0,0,0,0,4.252586859952612,5.058764922699778,1385
0,0,0,0,5.732,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.138444125441696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861555874558304,0.0,0.0,0.0,0,0,0,2.026436256355938,3.2283111716546857,1399
0,0,0,0,3.019,0,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.0,0.0,0.0,0.1443518109540636,0.6149679770318022,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.2202898502672155,5.804921090624471,1399
0,0,0,0,2.331,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.838165842042211,2.321995486513869,1399
0,1,1,0,8.119,0,0,0,1,0,0,0,0,0,0,0,0.0,0.5465097789791701,0.0,0.0,0.0,0.0,0.1484735252027349,0.0,0.0,0.0,0.0,0.0,0.0,0.1070974263453194,0.0,0.1979192694727755,0.0,0.0,0,0,0,1.7012875660639797,5.379865094955641,1399
0,0,0,0,7.901000000000002,0,0,0,0,0,0,0,0,0,0,0,0.5000828180212016,0.0,0.2086185954063604,0.0,0.0,0.0,0.0,0.0,0.0,0.2015514575971731,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0996117890011932,6.597763519183775,1406
0,1,1,0,34.116,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3062923777391986,0.0,0.0,0.1427233122604736,0.5509843100003277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.0140989243795016,2.063820160776879,1409
0,1,1,0,3.212,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1156015591732451,0.0,0.0,0.3334141308264271,0.5509843100003277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3501489144835377,4.384822721975883,1409
0,1,1,0,2.539,0,0,0,1,0,0,0,1,0,0,0,0.5376087840132742,0.0,0.0748055390063418,0.0,0.0,0.1909643149460742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966213620343097,0.0,0.0,1,1,0,2.6543680908523504,3.387875707545665,1412
0,0,0,0,300.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0597877171674499,0.0,0.0,0.2612134973860697,0.6789987854464804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1236976329343733,4.300477584702904,1430
0,1,1,0,12.684,0,0,0,1,0,0,0,0,0,0,0,0.3797045432211997,0.0,0.0271217530872284,0.0,0.0,0.1851616495790886,0.0,0.0,0.0,0.4080120541124832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.230336928786422,6.423628384289867,1432
0,1,1,0,27.916,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0807560024894362,0.0,0.0,0.0271217530872284,0.0,0.0,0.8550361950931902,0.0,0.0,0.0,0.0,0.0370860493301451,0.0,0.0,0.0,0.0,1,1,0,2.7232015048695537,8.636542111546465,1507
0,1,1,0,9.944,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024370270889973,0.1975629729110026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.2203946708374707,7.129340015976354,1453
0,0,0,0,31.335,0,0,1,0,0,0,0,0,0,0,0,0.5077765274448087,0.0,0.117852036683682,0.0,0.0,0.3435969361406026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.173387154522364,7.284339315137694,1661
0,1,1,0,8.205,0,0,1,1,0,0,0,0,0,0,0,0.0455825979572409,0.0,0.0,0.0,0.0,0.0266279039851809,0.0,0.0,0.8869600452803007,0.0408294527772774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.741420500577316,9.655798266906904,1509
0,1,1,0,4.8450000000000015,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.964951413427562,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.309064059091755,7.927235972565328,1549
0,1,1,0,8.067,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4300719834657782,3.126804394647712,1549
0,1,1,0,6.166,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1082045053003533,0.7474436837455831,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9006520673037213,7.755812136972058,1549
0,1,1,0,11.821000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.403163648409894,0.0,0.0,0.1443518109540636,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.254864356782634,5.6085996200790085,1549
0,1,1,0,13.149,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.29927963598532,6.248284624781576,1549
0,1,1,0,7.3820000000000014,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.078628664802187,0.0,0.6801432925871228,0.0398956729409545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397354114948307,0.0,0.0,0.0,0.0,1,1,0,1.540516466967679,4.850646494452106,1619
0,1,1,0,17.672,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.078628664802187,0.0,0.6801432925871228,0.0398956729409545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397354114948307,0.0,0.0,0.0,0.0,1,1,0,1.999044604607807,3.298352218369979,1619
0,0,0,0,16.678,0,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8587842314487633,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.9706314785349166,7.594756612454074,1666
0,0,0,0,53.36600000000001,0,0,0,1,0,0,0,0,0,0,0,0.0378727313947521,0.0603708520767954,0.1945839846313554,0.0,0.0,0.2729067977615235,0.0,0.0,0.0,0.4004916057131267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.312535423847214,4.794359770459866,1709
0,1,1,0,6.433000000000002,0,0,0,1,0,0,0,0,0,0,0,0.1002089816686732,0.0,0.0,0.0,0.0,0.8997910183313268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.619488248287602,5.582680186370699,1713
0,0,0,0,4.235,0,0,0,1,0,0,0,0,0,0,0,0.0271217530872284,0.2128664548462117,0.0,0.0,0.0,0.7600117920665598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.960830221544726,3.75178382826033,1724
0,1,1,0,15.189000000000002,0,0,0,1,0,0,0,0,0,0,0,0.0271217530872284,0.2128664548462117,0.0,0.0,0.0,0.7600117920665598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4433833281040178,3.378542691097349,1724
0,1,1,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.0,0.0,0.0,0.8304328621908128,0.0,0.0,0.0,0.1365558745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5330616916750475,4.323152043160749,1724
0,1,1,0,8.356,0,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.0,0.0,0.0,0.8304328621908128,0.0,0.0,0.0,0.1365558745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-4.710530701645918,3.677338108267377,1724
0,1,1,0,3.257,0,0,0,0,0,0,0,0,0,0,0,0.0690757508833922,0.0,0.3200088339222616,0.0,0.0506183745583038,0.4628699204946996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0226066049272973,5.034416922761055,1724
0,1,1,0,3.486,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0699402000941955,0.0,0.0,0.6001755462628628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.5875384458745687,9.81107232830134,57
0,0,0,0,2.959,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0342102854004073,0.0,0.0,0.0715846932002837,0.0,0.0323907719772045,0.8618142494221043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.150768275653524,9.355780164808008,90
0,0,0,0,17.485,0,0,1,1,0,0,0,0,0,0,0,0.019776596413527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658272149997554,0.7108048257410113,0.0,0.1035913628457062,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.698134536314833,7.188037288381625,142
0,1,1,0,10.643,0,0,1,0,0,0,0,0,0,0,0,0.0646047819377206,0.0,0.1243472929835317,0.0,0.0,0.5364846486128435,0.0,0.0,0.0,0.0,0.0447328922055682,0.0,0.0,0.0,0.0,0.0,0.2298303842603358,0.0,0,0,0,1.6102375926046646,8.753025972837714,169
0,0,0,0,300.0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.1140335004911338,0.0386380085819159,0.0,0.0,0.0,0.0,0.0,0.3732099467507625,0.4338003412087061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.5996568374726066,8.80086664006066,214
0,0,0,0,31.275,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.404148408403487,11.420926386415,281
0,0,0,0,5.452000000000001,1,0,0,0,0,0,0,0,0,0,0,0.0598683523142827,0.0270347926026537,0.4937180022986105,0.0,0.0369671403197158,0.0414533486574025,0.0,0.0,0.0462791244384076,0.294679239368927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8253554186565704,3.597010845304409,288
0,0,0,0,6.172999999999999,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0800160015675004,0.0,0.0,0.0,0.0488129449415452,0.2134494807654627,0.0,0.5250146953170924,0.0748481483900463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0835580571916754,6.529522482526009,288
0,0,0,0,2.502,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0631902671128217,0.0,0.0,0.0,0.2488281980361437,0.1685654049244695,0.0,0.4146148043558152,0.0591091081410417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.8201849434117587,3.641420902954235,288
0,1,1,0,5.537000000000001,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.2472181796131224,0.6098326359832636,0.0,0.0,0.142949184403614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.0242926925690445,2.402068371478996,335
0,0,0,0,4.315,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.946962109184561,4.068821604991015,368
0,1,1,0,29.06600000000001,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.611864406779661,0.0,0.0,0.1437944231820666,0.0835429196282121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.311049171406175,7.662893676553551,449
0,1,1,0,22.249,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0370860493301451,0.0,0.0,0.0,0.0,0.0,0.5367814209440203,0.4261325297258345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.809108107562668,4.320244311730027,462
0,0,0,0,21.261000000000006,0,0,0,0,0,0,0,0,0,0,0,0.1443518109540635,0.4747515459363957,0.0,0.0,0.0,0.3808966431095407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.7486779795256049,3.010325275856891,552
0,1,1,0,31.664,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0583166443125653,0.0,0.0,0.0,0.851645323093318,0.0,0.0,0.0520054384772264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2598804362642322,6.280395838960195,571
0,0,0,0,18.591,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1897094676960585,0.0514236373135194,0.0,0.0,0.6308266093922331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.714804555706823,5.998966338178304,571
0,0,0,0,20.359,0,0,0,0,0,0,0,0,0,0,0,0.1443518109540635,0.0,0.0,0.0,0.0,0.3243098498233214,0.0,0.0,0.0,0.531338339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2104517704236453,4.016599213597248,592
0,0,0,0,10.399,0,0,0,0,0,0,0,0,0,0,0,0.4234829941913566,0.0,0.0,0.0,0.0,0.3561757936652905,0.0,0.0,0.0,0.2203412121433529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0872142437157404,4.030392535729583,592
0,0,0,0,5.073,0,0,0,0,0,0,0,0,0,0,0,0.4234829941913566,0.0,0.0,0.0,0.0,0.3561757936652905,0.0,0.0,0.0,0.2203412121433529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3417096476780954,4.406902157364449,592
0,0,0,0,12.457,0,0,0,0,0,0,0,0,0,0,0,0.4234829941913566,0.0,0.0,0.0,0.0,0.3561757936652905,0.0,0.0,0.0,0.2203412121433529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.765415493888453,5.319481811247866,592
0,1,1,0,11.425999999999998,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0600609256772249,0.0,0.0,0.7851682007271773,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.522282713903956,6.813433610439527,592
0,1,1,0,12.487,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0710480884991936,0.0,0.0,0.8268007632373987,0.0661018104172818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2199445738356347,4.794235618315391,592
0,1,1,0,7.997000000000001,0,0,1,0,0,0,0,0,0,0,0,0.0695186798389644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322895340688933,0.3981917860921421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.2306718177350012,6.90156515966418,592
0,1,1,0,11.806,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1819856727622273,0.0,0.0,0.2997676973428237,0.0,0.0,0.331632069210171,0.1866145606847779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2223432311434407,10.991533732632211,592
0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.166502871024735,0.0,0.0,0.124795715547703,0.0,0.0,0.531338339222615,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.01276635510521,7.77564579064883,592
0,1,1,0,6.309,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0350233550901723,0.0,0.0,0.4409193553376435,0.0,0.0,0.1605221641352428,0.3635351254369413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.939532223865792,4.07774081305532,592
0,1,1,0,5.575,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0312555212014134,0.0,0.0,0.37891453180212,0.0,0.0,0.4097559628975265,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.406587064387653,9.274633738065711,592
